name,city,province,latitude,longitude,state_name,population
Pizza Hut,Maumelle,AR,34.8506,-92.40422,Arkansas,19373
SUBWAY,Mena,AR,34.58852,-94.22589,Arkansas,5582
McDonald's,Malvern,AR,34.36287,-92.80953,Arkansas,10953
Taco Bell,Conway,AR,35.091635,-92.426533,Arkansas,73817
McDonald's,Springdale,AR,36.18032,-94.13939,Arkansas,88160
McDonald's,Dumas,AR,33.88011,-91.48272,Arkansas,3768
McDonald's,Silver Spring,MD,38.9951,-77.0302,Maryland,81462
Rally's,Hamilton,OH,39.37711,-84.5489,Ohio,63468
McDonald's,Lima,OH,40.73993,-84.11283,Ohio,66412
McDonald's,Saranac Lake,NY,44.31298,-74.1158,New York,4965
Jimmy John's,Zanesville,OH,39.98536,-82.02189,Ohio,24740
Sarku Japan,Canton,OH,40.85562,-81.42753,Ohio,287351
Taco Bell,Ashtabula,OH,41.86215,-80.79902,Ohio,17856
Domino's Pizza,Clermont,FL,28.56577,-81.74188,Florida,46853
Domino's Pizza,Tampa,FL,27.98365,-82.56763,Florida,2957531
Checkers,Pompano Beach,FL,26.21268,-80.15674,Florida,114147
Taco Bell,Windermere,FL,28.445279,-81.559319,Florida,3086
McDonald's,West Palm Beach,FL,26.63877,-80.11288,Florida,122290
Domino's Pizza,Lake Mary,FL,28.75531,-81.34562,Florida,16860
Checkers,Tampa,FL,27.981035,-82.490624,Florida,2957531
Taco Bell,Atlanta,TX,33.12621,-94.17888,Texas,5439
Burger King,Fort Lauderdale,FL,26.1488,-80.2539,Florida,185604
McDonald's,Lakehurst,NJ,40.01413,-74.31119,New Jersey,2681
McDonald's,Jackson,MO,37.36939,-89.64272,Missouri,15659
Hardee's,Wisconsin Rapids,WI,44.378324,-89.817212,Wisconsin,18722
Taco Bell,Lampasas,TX,31.05988,-98.18056,Texas,7671
Taco Bell,Gallup,NM,35.5342,-108.75837,New Mexico,21023
Taco Bell,Gallup,NM,35.50744,-108.81787,New Mexico,21023
Arby's,Mooresville,NC,35.55726,-80.8611,North Carolina,52381
SONIC Drive In,Pflugerville,TX,30.4465,-97.647,Texas,65971
Burger King,Fort Lauderdale,FL,26.1667,-80.1464,Florida,185604
McDonald's,Smithville,MO,39.3619,-94.5833,Missouri,10705
McDonald's,Fort Lauderdale,FL,26.1642,-80.2245,Florida,185604
McDonald's,Fairfield,CA,38.279,-122.0352,California,151672
McDonald's,Covington,LA,30.4762,-90.0862,Louisiana,11658
Burger King,Fort Lauderdale,FL,26.060851,-80.313253,Florida,185604
Taco Bell,Centralia,IL,38.529395,-89.151265,Illinois,11856
McDonald's,Pinckney,MI,42.4574,-83.9325,Michigan,1911
Taco Bell,Minneapolis,MN,45.055119,-93.370138,Minnesota,2937866
Boston Market,Utica,MI,42.629,-82.9925,Michigan,5180
Wendy's,Evansville,IN,38.0934,-87.5542,Indiana,204607
McDonalds,Pacific,MO,38.4841,-90.7599,Missouri,7475
McDonald's,Braidwood,IL,41.2657,-88.2085,Illinois,6062
McDonald's,York,SC,34.9858,-81.2119,South Carolina,8969
Burger King,Ecorse,MI,42.255253,-83.139425,Michigan,9064
Taco Bell,Waynesville,NC,35.46595,-83.00695,North Carolina,10502
DQ Grill & Chill,Crestwood,KY,38.3241,-85.4727,Kentucky,6356
Burger King,Indianapolis,IN,39.787824,-86.215854,Indiana,1767321
Waffle House,Randleman,NC,35.8236,-79.8183,North Carolina,4644
McDonalds,Shelbyville,IN,39.5195,-85.7519,Indiana,20296
Five Guys,Towson,MD,39.4091,-76.6091,Maryland,58679
Burger King,Mission,KS,39.0226,-94.6654,Kansas,9915
McDonalds,Chalfont,PA,40.2658,-75.2267,Pennsylvania,4346
Chick-Fil-A,Frederick,MD,39.4522,-77.3901,Maryland,195161
KFC,Cincinnati,OH,39.297,-84.5251,Ohio,1726642
McDonald's,Howell,MI,42.6143,-83.9594,Michigan,10021
Rally's,Charlotte,MI,42.5726,-84.8224,Michigan,9277
Burger King,Belleville,MI,42.216496,-83.485225,Michigan,3910
McDonald's,Brockton,MA,42.0813,-70.9919,Massachusetts,105386
McDonald's,Kenner,LA,30.0063,-90.23939,Louisiana,64904
McDonald's,Round Lake,IL,42.3799,-88.0648,Illinois,18628
McDonald's,Hinsdale,IL,41.7836,-87.9083,Illinois,17175
SONIC Drive In,Higginsville,MO,39.0665,-93.7326,Missouri,4781
Arby's,Evansville,IN,37.977295,-87.476941,Indiana,204607
Arby's,Ellijay,GA,34.68424,-84.4751,Georgia,1927
Taqueria,Portland,ME,43.66353,-70.25858,Maine,210907
Taqueria,Reno,NV,39.46976,-119.7858,Nevada,466706
Bojangles' Famous Chicken 'n Biscuits,Eden,NC,36.491139,-79.740363,North Carolina,15356
Taco Bell,Randleman,NC,35.822361,-79.823223,North Carolina,4644
McDonald's,Paramus,NJ,40.9154,-74.0507,New Jersey,26568
Domino's Pizza,Altoona,IA,41.64394,-93.46845,Iowa,21495
Long John Silvers,Louisville,KY,38.13148,-85.68236,Kentucky,988018
Burger King,North Miami Beach,FL,25.944633,-80.12117,Florida,43898
SONIC Drive In,Marshall,AR,35.9073,-92.6591,Arkansas,1196
McDonald's,Dawsonville,GA,34.3635,-84.0377,Georgia,4403
Burger King,Fort Lauderdale,FL,26.0581,-80.2018,Florida,185604
McDonald's,Liberty,MO,39.2679,-94.451,Missouri,30689
McDonald's,Greenwood,IN,39.5786,-86.1596,Indiana,66029
Burger King,Fort Lauderdale,FL,26.1255,-80.3605,Florida,185604
Jimmy John's,Billings,MT,45.78267,-108.50652,Montana,129267
Burger King,Jefferson City,MO,38.552,-92.19823,Missouri,42488
McDonald's,Leesburg,FL,28.822,-81.7847,Florida,171283
Long John Silvers,Martinsville,IN,39.4055,-86.4371,Indiana,11933
McDonald's,Shepherdsville,KY,37.99327,-85.7228,Kentucky,14533
Panera Bread,Des Moines,IA,41.5847,-93.6291,Iowa,570091
McDonald's,Arnold,MO,38.445,-90.3759,Missouri,20956
SONIC Drive In,Dunlap,TN,35.3665,-85.3922,Tennessee,5678
KFC,Monroe,NC,35.0034,-80.5553,North Carolina,36759
SONIC Drive In,Asheville,NC,35.5521,-82.4738,North Carolina,295184
Bojangles' Famous Chicken 'n Biscuits,High Point,NC,35.901889,-79.948915,North Carolina,175377
McDonald's,Cottage Grove,MN,44.8295,-92.9587,Minnesota,40992
A & W Family Restaurant,Superior,WI,46.7209,-92.0878,Wisconsin,26677
Burger King,Harwood Heights,IL,41.959271,-87.807202,Illinois,8821
Burger King,Minneapolis,MN,44.9369,-93.3883,Minnesota,2937866
McDonald's,Hyattsville,MD,38.89094,-76.85438,Maryland,20966
McDonald's,Mandan,ND,46.82098,-100.85757,North Dakota,24522
McDonald's,Park Hills,MO,37.874658,-90.512366,Missouri,8678
Taco Bell,Douglas,AZ,31.339884,-109.524268,Arizona,15981
McDonald's,Buckeye,AZ,33.44159,-112.55625,Arizona,104923
Taco Bell,Dumfries,VA,38.576796,-77.322092,Virginia,5816
Jimmy John's,Mesa,AZ,33.32068,-111.68679,Arizona,511764
Taco John's,Princeton,MN,45.56685,-93.58063,Minnesota,5274
McDonald's,Sahuarita,AZ,31.95734,-110.98185,Arizona,35862
Sonic Drive In,Chandler,AZ,33.27552,-111.84221,Arizona,280136
Sonic Drive-In,Gallup,NM,35.53668,-108.75949,New Mexico,21023
McDonald's,Kingman,AZ,35.32279,-114.03095,Arizona,34375
Taco Bell,Benson,AZ,31.98826,-110.29411,Arizona,5417
Domino's Pizza,Queen Creek,AZ,33.28516,-111.68553,Arizona,71867
McDonald's,Kingman,AZ,35.21827,-114.00798,Arizona,34375
McDonald's,Glendale,AZ,33.534878,-112.32674,Arizona,252833
Domino's Pizza,Chandler,AZ,33.26144,-111.85683,Arizona,280136
Arby's,Ithaca,NY,42.483505,-76.491362,New York,32814
Bojangles' Famous Chicken 'n Biscuits,Rocky Mount,NC,35.946392,-77.76416,North Carolina,54297
Arby's,Painesville,OH,41.684828,-81.292501,Ohio,20548
McDonald's,Rocky Mount,NC,35.94444,-77.77574,North Carolina,54297
Taco John's,Rhinelander,WI,45.6338,-89.3824,Wisconsin,8316
McDonald's,Cheyenne,WY,41.1716,-104.8293,Wyoming,79986
Krystal,Gardendale,AL,33.654425,-86.81143,Alabama,16534
McDonald's,Rhinelander,WI,45.63698,-89.41083,Wisconsin,8316
KFC,Medford,WI,45.1506,-90.3338,Wisconsin,4431
Domino's Pizza,Walton,KY,38.91843,-84.627,Kentucky,5730
Taco Bell,Marysville,CA,39.1256,-121.57774,California,12726
KFC,North Manchester,IN,41.000214,-85.789505,Indiana,4819
Sonic Drive-In,Benton,KY,36.86645,-88.35001,Kentucky,4748
McDonald's,Greenup,KY,38.575537,-82.839607,Kentucky,813
McDonald's,Louisville,KY,38.25043,-85.62325,Kentucky,988018
McDonald's,Paintsville,KY,37.82339,-82.82454,Kentucky,4203
Taco Bell,Beaver Dam,KY,37.41589,-86.87827,Kentucky,3524
Domino's Pizza,Metairie,LA,30.01899,-90.12337,Louisiana,139729
In-N-Out Burger,Lincoln,CA,38.87249,-121.30413,California,52956
Rally's,Bowling Green,KY,37.007874,-86.455894,Kentucky,106928
Subway,Bowling Green,KY,37.01124,-86.38837,Kentucky,106928
Domino's Pizza,Independence,KY,38.94402,-84.50807,Kentucky,29392
Rally's,Bowling Green,KY,36.97928,-86.46848,Kentucky,106928
Chick-fil-A,Monroe,LA,32.50026,-92.06069,Louisiana,121132
Wendy's,Madison,IN,38.77514,-85.40144,Indiana,12223
Domino's Pizza,Greensburg,IN,39.35954,-85.47795,Indiana,12229
Sonic Drive-In,New Roads,LA,30.68993,-91.46859,Louisiana,4404
Subway,Hartford,CT,41.766631,-72.706785,Connecticut,990793
Arby's,Indianapolis,IN,39.69348,-86.19131,Indiana,1767321
Ryan's,Sylva,NC,35.36112,-83.20219,North Carolina,2646
Jack in the Box,Cathedral City,CA,33.799166,-116.458284,California,52267
Taco Bell,Chelsea,MI,42.29889,-84.02542,Michigan,5426
Wendy's,Alexandria,KY,38.9833,-84.3984,Kentucky,10562
Taco John's,Nebraska City,NE,40.65335,-95.8592,Nebraska,7369
McDonalds,Tunkhannock,PA,41.538618,-75.949492,Pennsylvania,1636
Burger King,Salamanca,NY,42.15704,-78.74814,New York,5846
Carl's Jr.,Palm Springs,CA,33.852797,-116.551202,California,45070
McDonald's,Santa Maria,CA,34.95612,-120.43497,California,144941
McDonald's,Santa Maria,CA,34.92961,-120.43537,California,144941
Taco Bell,Winslow,AZ,35.037496,-110.698045,Arizona,8773
Wendy's,Cincinnati,OH,39.0954,-84.6118,Ohio,1726642
Burger King,New Castle,IN,39.931046,-85.38152,Indiana,17367
SUBWAY,Newport,KY,39.00873958,-84.47013574,Kentucky,13967
Arby's,Cody,WY,44.5161,-109.0897,Wyoming,10276
Arby's,Laramie,WY,41.3092,-105.5654,Wyoming,32234
Taco Bell,Rhinelander,WI,45.636208,-89.380332,Wisconsin,8316
Taco Bell,Cynthiana,KY,38.37882,-84.30943,Kentucky,6458
McDonald's,Glasgow,KY,37.02118,-85.93744,Kentucky,15197
McDonalds,Cave City,KY,37.13447,-85.97104,Kentucky,2730
Taco Bell,Winchester,IN,40.16249,-84.96537,Indiana,5284
Pizza Hut,Erlanger,KY,39.01912,-84.59257,Kentucky,19875
QDOBA Mexican Eats,Rockville,MD,39.05859,-77.12215,Maryland,67671
Pizza Hut,Amelia,OH,39.01817,-84.20206,Ohio,12871
SONIC Drive In,Swainsboro,GA,32.58516,-82.32189,Georgia,7571
Taco Bell,Bedford,IN,38.86148,-86.51405,Indiana,13837
Boston Market,Emerson,NJ,40.9753,-74.0265,New Jersey,7305
McDonald's,Bedford,OH,41.3677,-81.5102,Ohio,12931
McDonald's,Brooklyn,NY,40.6447,-73.9216,New York,2736074
Five Guys,Amityville,NY,40.6712,-73.4221,New York,9588
Burger King,Cream Ridge,NJ,40.1495,-74.4396,New Jersey,727
Wendy's,North Charleston,SC,32.867673,-79.99095,South Carolina,119913
Bojangles' Famous Chicken 'n Biscuits,Fountain Inn,SC,34.68789,-82.196594,South Carolina,12020
Taco Bell,Morganton,NC,35.735636,-81.726125,North Carolina,17646
Burger King,Cleveland,OH,41.432141,-81.525278,Ohio,1695555
McDonald's,Montgomery,TX,30.3599,-95.5976,Texas,2489
McDonald's,Liverpool,NY,43.1859,-76.2463,New York,2695
McDonald's,Dickson,TN,35.9918,-87.4882,Tennessee,16424
McDonald's,Louisville,TN,35.8472,-83.9922,Tennessee,4383
McDonald's,Franklin,TN,35.9159,-86.8292,Tennessee,87133
McDonald's,Oklahoma City,OK,35.5665,-97.6567,Oklahoma,1017828
McDonald's,Canastota,NY,43.0883,-75.7515,New York,4487
Jimmy Johns,Columbia,SC,34.01855,-80.96866,South Carolina,610536
Chick-fil-A,Vancouver,WA,45.6156,-122.5043,Washington,195300
McDonald's,Elgin,TX,30.3374,-97.3725,Texas,11563
Bojangles' Famous Chicken 'n Biscuits,Greenville,SC,34.887973,-82.386185,South Carolina,402612
Bojangles' Famous Chicken 'n Biscuits,Laurens,SC,34.505661,-82.016794,South Carolina,9336
Chick-fil-A,Charleston,SC,32.7832,-79.9373,South Carolina,734681
McDonalds,Grand Prairie,TX,32.7099,-97.0028,Texas,201883
McDonald's,Phillipsburg,NJ,40.6784,-75.1428,New Jersey,15299
McDonald's,Streetsboro,OH,41.2421,-81.354,Ohio,17661
Checkers,Smyrna,TN,35.96275,-86.49653,Tennessee,56692
Pizza Hut,Boise,ID,43.59431,-116.1937,Idaho,448305
Taco John's,Anoka,MN,45.22111,-93.42991,Minnesota,17970
QDOBA Mexican Eats,Hutchinson,MN,44.85717,-94.37552,Minnesota,14680
Krystal,Byron,GA,32.66015,-83.74265,Georgia,5971
McDonald's,Cambridge,MN,45.57219,-93.21345,Minnesota,10307
Taco John's,Mankato,MN,44.173429,-94.03363,Minnesota,45473
McDonald's,Minneapolis,MN,45.07156,-93.26402,Minnesota,2937866
McDonald's,Winona,MN,44.050998,-91.683289,Minnesota,26009
Jimmy John's,Milwaukee,WI,43.11887,-87.91084,Wisconsin,1291752
Pizza Hut,Austin,MN,43.685,-92.98597,Minnesota,26358
Domino's Pizza,Woodstock,GA,34.1116,-84.55355,Georgia,37381
Chick-fil-A,Centerville,GA,32.62046,-83.68719,Georgia,8505
SONIC Drive In,Sand Springs,OK,36.1086,-96.1163,Oklahoma,20117
Raising Cane's Chicken Fingers,Council Bluffs,IA,41.26219,-95.88145,Iowa,62586
Arby's,Guthrie,OK,35.878749,-97.396817,Oklahoma,11243
Hardee's,Round Lake,IL,42.37906,-88.09191,Illinois,18628
Domino's Pizza,Groveland,FL,28.56546,-81.87023,Florida,22012
Checkers,Altamonte Springs,FL,28.66222,-81.39877,Florida,46116
Jimmy John's,Plantation,FL,26.117586,-80.25059,Florida,96293
Taqueria,Portland,OR,45.52329,-122.68366,Oregon,2115140
Taco Bell,Myrtle Beach,SC,33.713707,-78.899606,South Carolina,348669
Los Verdes,Miami,FL,25.623972,-80.413689,Florida,6391670
Long John Silver's,Oklahoma City,OK,35.518436,-97.57464,Oklahoma,1017828
Chick-Fil-A,Tallahassee,FL,30.43398,-84.25146,Florida,260687
Bojangles' Famous Chicken 'n Biscuits,Louisburg,NC,36.084667,-78.306835,North Carolina,3263
Pizza Hut,Virginia Beach,VA,36.87015,-76.16304,Virginia,1441893
SONIC Drive In,Roswell,NM,33.39412,-104.54048,New Mexico,47638
Whataburger,Rio Rancho,NM,35.23861,-106.666664,New Mexico,108515
Pizza Hut,Hayti,MO,36.239475,-89.75161,Missouri,2090
McDonald's,Excelsior Springs,MO,39.33186,-94.26779,Missouri,10484
Jimmy John's,Wentzville,MO,38.81891,-90.8779,Missouri,47061
Taco Bell,Farmington,NM,36.739051,-108.17748,New Mexico,46314
Sonic Drive-In,Socorro,NM,34.0715,-106.89355,New Mexico,8481
McDonald's,Grants,NM,35.1576,-107.87055,New Mexico,8951
Sonic Drive-In,Belen,NM,34.66849,-106.77512,New Mexico,7450
Sonic Drive-In,Carlsbad,NM,32.43885,-104.2545,New Mexico,31746
Taco Bell,Carlsbad,NM,32.43591,-104.24263,New Mexico,31746
Blake's Lotaburger,Las Vegas,NM,35.61669,-105.22452,New Mexico,13000
Taco Bell,Gallup,NM,35.52996,-108.73004,New Mexico,21023
Sonic Drive-In,Carlsbad,NM,32.41167,-104.22903,New Mexico,31746
McDonald's,Belen,NM,34.6655,-106.77559,New Mexico,7450
SUBWAY,Silver City,NM,32.78619,-108.23508,New Mexico,9536
Sonic Drive-In,Farmington,NM,36.73258,-108.23643,New Mexico,46314
Sonic Drive-In,Farmington,NM,36.74856,-108.18702,New Mexico,46314
Taco Bell,Alamogordo,NM,32.93313,-105.96512,New Mexico,31307
McDonald's,Carthage,MO,37.178862,-94.324677,Missouri,15574
Sonic Drive-In,Gallup,NM,35.52906,-108.70659,New Mexico,21023
McDonald's,Silver City,NM,32.781484,-108.286773,New Mexico,9536
Taco Cabana,Rio Rancho,NM,35.249348,-106.681755,New Mexico,108515
Sonic Drive-In,Las Vegas,NM,35.60421,-105.22263,New Mexico,13000
Hardee's,Strafford,MO,37.279716,-93.10663,Missouri,2672
Sonic Drive-In,Lovington,NM,32.94424,-103.35012,New Mexico,11498
Taco Bell,Roswell,NM,33.43306,-104.52232,New Mexico,47638
Domino's Pizza,Edgewood,NM,35.077602,-106.18721,New Mexico,6124
McDonald's,Kirksville,MO,40.213789,-92.582005,Missouri,17563
Sonic Drive-In,Bloomfield,NM,36.71149,-107.99448,New Mexico,7395
Sonic Drive-In,Silver City,NM,32.77975,-108.2742,New Mexico,9536
McDonald's,Roswell,NM,33.40064,-104.52325,New Mexico,47638
Sonic Drive-In,Ruidoso,NM,33.32339,-105.63017,New Mexico,7699
Sonic Drive-In,Roanoke Rapids,NC,36.45097,-77.64732,North Carolina,14856
McDonald's,Lenoir,NC,35.91401,-81.527586,North Carolina,18299
SONIC Drive In,Mount Airy,NC,36.50038,-80.61899,North Carolina,10633
Taco Bell,Hickory,NC,35.75344,-81.28499,North Carolina,213375
Arby's,Reidsville,NC,36.380304,-79.663944,North Carolina,14585
SONIC Drive In,Statesville,NC,35.80329,-80.87532,North Carolina,29894
SONIC Drive In,Monroe,NC,34.99426,-80.54181,North Carolina,36759
Chick-Fil-A,Concord,NC,35.44092,-80.60341,North Carolina,299345
SONIC Drive In,Owens Cross Roads,AL,34.65953,-86.48663,Alabama,2826
Bojangles' Famous Chicken 'n Biscuits,Reidsville,NC,36.34961,-79.69353,North Carolina,14585
Bojangles' Famous Chicken 'n Biscuits,Richmond,VA,37.49977,-77.53332,Virginia,1098457
Pizza Hut,Virginia Beach,VA,36.78105,-76.19081,Virginia,1441893
Quiznos,Trenton,NJ,40.17593,-74.63589,New Jersey,375343
Domino's Pizza,Lincoln,NE,40.75113,-96.63617,Nebraska,298056
Taco Bell,Zebulon,NC,35.83341,-78.31473,North Carolina,8711
Pizza Hut,Staunton,VA,38.14223,-79.05354,Virginia,25948
Bojangles' Famous Chicken 'n Biscuits,Carthage,NC,35.342137,-79.399282,North Carolina,2896
Amigos/Kings Classic,Lincoln,NE,40.86756,-96.72377,Nebraska,298056
McDonald's,Danville,VA,36.57205,-79.42,Virginia,42214
SONIC Drive In,Greenville,NC,35.56123,-77.40507,North Carolina,127632
McDonald's,Wise,VA,36.96853,-82.59347,Virginia,2916
McDonald's,Burgaw,NC,34.56011,-77.91841,North Carolina,3850
Bad Daddys Burger Bar,Raleigh,NC,35.9031,-78.60355,North Carolina,1179118
Taco Bell,Yuma,AZ,32.68487,-114.64982,Arizona,145839
Taco Bell,Clover,SC,35.10611,-81.20958,South Carolina,7234
McDonald's,Big Stone Gap,VA,36.868195,-82.77458,Virginia,5162
Domino's Pizza,Hamburg,NJ,41.14759,-74.57374,New Jersey,3308
SONIC Drive In,Chillicothe,MO,39.78197,-93.55355,Missouri,8923
Sonic Drive-In,La Crosse,VA,36.70829,-78.10761,Virginia,550
Taco Bell,Yadkinville,NC,36.123313,-80.660009,North Carolina,3004
Arby's,Smyrna,TN,35.93078,-86.53384,Tennessee,56692
Burger King,Belleville,IL,38.540844,-89.871895,Illinois,41370
Waffle House,Richmond,VA,37.47172,-77.52647,Virginia,1098457
Checkers,Memphis,TN,35.07306,-89.86339,Tennessee,1037125
SONIC Drive In,Booneville,MS,34.67747,-88.56044,Mississippi,9246
McDonald's,Maquoketa,IA,42.0685,-90.67905,Iowa,6075
SONIC Drive In,Tupelo,MS,34.25499,-88.74964,Mississippi,37791
McDonald's,Memphis,TN,35.02081,-90.00758,Tennessee,1037125
Taco Bell,Greenville,MS,33.37126,-91.039305,Mississippi,28166
Taco Bell,Cookeville,TN,36.18254,-85.46094,Tennessee,36088
Arby's,Newton,IA,41.6967,-93.0138,Iowa,15700
McDonald's,Hayward,WI,46.0124,-91.4833,Wisconsin,2555
Arby's,New Martinsville,WV,39.67614,-80.85748,West Virginia,5133
McDonald's,Seminole,FL,27.8399,-82.7628,Florida,19396
Arby's,Cincinnati,OH,39.145862,-84.625642,Ohio,1726642
Roy Rogers,Cumberland,MD,39.649606,-78.758877,Maryland,18804
Pita Pit,Florence,SC,34.188067,-79.807648,South Carolina,90753
Taco John's,Mason City,IA,43.14598,-93.2009,Iowa,27050
Jimmy John's,Brecksville,OH,41.316555,-81.62608,Ohio,13692
McDonald's,Fort Mill,SC,35.08882,-80.93148,South Carolina,30775
Taco Bell,West Monroe,LA,32.51641,-92.19044,Louisiana,12729
Hardee's,Gastonia,NC,35.2387,-81.1946,North Carolina,181152
McDonald's,Greensburg,PA,40.30521,-79.58764,Pennsylvania,14741
Subway,Columbia,SC,34.07447,-81.15489,South Carolina,610536
Hardee's,Carlinville,IL,39.283791,-89.881679,Illinois,5480
McDonald's,Murphysboro,IL,37.764293,-89.334672,Illinois,6735
McDonald's,West Palm Beach,FL,26.7839,-80.102,Florida,122290
Burger King,Decatur,GA,33.780169,-84.239402,Georgia,24518
Wendy's,Lebanon,VA,36.90219,-82.06922,Virginia,3116
McDonalds,Wheeling,WV,40.04151,-80.65791,West Virginia,26350
Domino's Pizza,Oklahoma City,OK,35.43536,-97.42565,Oklahoma,1017828
Taco Bell,Owasso,OK,36.27804,-95.84643,Oklahoma,40151
Taco Bell,Okmulgee,OK,35.60466,-95.9619,Oklahoma,11348
McDonald's,Mcalester,OK,34.92732,-95.74325,Oklahoma,18111
McDonald's,Oklahoma City,OK,35.4938,-97.51435,Oklahoma,1017828
SONIC Drive In,Sand Springs,OK,36.13499,-96.10136,Oklahoma,20117
Chick-fil-A,Bluefield,WV,37.29251,-81.166,West Virginia,9387
Wendy's,Wheeling,WV,40.04624,-80.65398,West Virginia,26350
Sonic Drive-In,Grove,OK,36.57637,-94.76924,Oklahoma,7176
Domino's Pizza,Enid,OK,36.41939,-97.89347,Oklahoma,50653
SUBWAY,Fairmont,WV,39.42967,-80.18469,West Virginia,18221
Sonic Drive in,Okmulgee,OK,35.623339,-95.961619,Oklahoma,11348
SUBWAY,Muskogee,OK,35.75176,-95.36737,Oklahoma,36758
Quiznos,Beckley,WV,37.80249,-81.21374,West Virginia,16818
Domino's Pizza,Okmulgee,OK,35.61214,-95.9622,Oklahoma,11348
Long John Silvers,Grundy,VA,37.33271,-82.1748,Virginia,872
SONIC Drive In,Mcalester,OK,34.92084,-95.77165,Oklahoma,18111
McDonald's,Fairmont,WV,39.47366,-80.15249,West Virginia,18221
SONIC Drive In,Sapulpa,OK,35.99873,-96.09948,Oklahoma,22570
Domino's Pizza,Wheeling,WV,40.04241,-80.66171,West Virginia,26350
Domino's Pizza,Shawnee,OK,35.34826,-96.93013,Oklahoma,31671
Taco Bell,Calera,AL,33.146005,-86.749453,Alabama,17714
AJ's Hotdogs & Gyros,Wilmington,IL,41.30546,-88.15374,Illinois,5494
Quiznos,Windsor,CO,40.48048,-104.92889,Colorado,37914
Checkers,Tampa,FL,27.96146,-82.40218,Florida,2957531
Taco Bell,Springville,AL,33.77849,-86.43073,Alabama,5081
McDonald's,Columbus,GA,32.54165,-84.94933,Georgia,256672
McDonald's,Wellington,CO,40.7025,-104.99997,Colorado,11798
Taco Bell,Vandalia,IL,38.96903,-89.12932,Illinois,5796
SONIC Drive In,Montgomery,AL,32.41795,-86.26914,Alabama,254752
Taco Bell,Limon,CO,39.26944,-103.7101,Colorado,1678
McDonald's,Gunnison,CO,38.54483,-106.9172,Colorado,6766
Wendy's,Valrico,FL,27.8938,-82.25127,Florida,40239
Taco Bell,Coal City,IL,41.28864,-88.24711,Illinois,5317
McDonald's,Palm Bay,FL,27.94978,-80.65691,Florida,553332
Arby's,Bolivar,MO,37.5949,-93.40256,Missouri,11170
Rally's,Covington,LA,30.469153,-90.08509,Louisiana,11658
Rubio's Coastal Grill,Lakewood,CA,33.853925,-118.133318,California,79850
Culver's,Pinellas Park,FL,27.8389,-82.69828,Florida,53560
Checkers,Clermont,FL,28.35435,-81.67643,Florida,46853
Burger King,Central Islip,NY,40.787876,-73.215634,New York,38373
Burger King,Hialeah,FL,25.944011,-80.307097,Florida,226165
